id,target
885892,0
885893,1
885894,0
885895,0
885896,1
885897,1
885898,0
885899,0
885900,1
885901,1
885902,0
885903,1
885904,0
885905,0
885906,0
885907,0
885908,1
885909,1
885910,0
885911,0
885912,1
885913,0
885914,0
885915,0
885916,1
885917,0
885918,1
885919,0
885920,1
885921,1
885922,1
885923,1
885924,0
885925,1
885926,1
885927,0
885928,0
885929,1
885930,0
885931,1
885932,0
885933,1
885934,0
885935,0
885936,0
885937,1
885938,1
885939,0
885940,1
885941,0
885942,0
885943,0
885944,0
885945,1
885946,1
885947,1
885948,1
885949,0
885950,0
885951,1
885952,0
885953,1
885954,0
885955,0
885956,0
885957,1
885958,0
885959,0
885960,0
885961,1
885962,1
885963,1
885964,0
885965,1
885966,0
885967,0
885968,0
885969,0
885970,0
885971,0
885972,1
885973,1
885974,0
885975,1
885976,0
885977,0
885978,0
885979,0
885980,0
885981,0
885982,1
885983,1
885984,0
885985,0
885986,1
885987,0
885988,1
885989,0
885990,1
885991,1
885992,1
885993,0
885994,1
885995,0
885996,1
885997,1
885998,0
885999,0
886000,0
886001,0
886002,0
886003,0
886004,1
886005,0
886006,1
886007,1
886008,1
886009,0
886010,1
886011,0
886012,0
886013,0
886014,0
886015,0
886016,0
886017,0
886018,0
886019,1
886020,0
886021,0
886022,1
886023,1
886024,1
886025,0
886026,0
886027,0
886028,0
886029,1
886030,0
886031,1
886032,0
886033,0
886034,0
886035,0
886036,1
886037,0
886038,0
886039,1
886040,0
886041,0
886042,0
886043,1
886044,1
886045,1
886046,1
886047,0
886048,0
886049,0
886050,1
886051,0
886052,0
886053,1
886054,1
886055,1
886056,0
886057,0
886058,0
886059,1
886060,0
886061,0
886062,0
886063,0
886064,0
886065,0
886066,0
886067,0
886068,0
886069,1
886070,1
886071,1
886072,1
886073,1
886074,1
886075,1
886076,0
886077,1
886078,1
886079,1
886080,1
886081,0
886082,0
886083,0
886084,1
886085,1
886086,1
886087,0
886088,0
886089,0
886090,0
886091,1
886092,1
886093,1
886094,1
886095,0
886096,1
886097,0
886098,0
886099,1
886100,0
886101,1
886102,1
886103,1
886104,0
886105,0
886106,0
886107,1
886108,0
886109,0
886110,0
886111,1
886112,1
886113,0
886114,0
886115,1
886116,0
886117,1
886118,1
886119,0
886120,0
886121,1
886122,0
886123,0
886124,1
886125,0
886126,1
886127,0
886128,0
886129,1
886130,0
886131,1
886132,0
886133,0
886134,0
886135,0
886136,1
886137,0
886138,1
886139,0
886140,1
886141,0
886142,0
886143,0
886144,0
886145,1
886146,0
886147,0
886148,0
886149,1
886150,0
886151,1
886152,1
886153,1
886154,1
886155,1
886156,0
886157,1
886158,0
886159,1
886160,0
886161,0
886162,1
886163,0
886164,0
886165,0
886166,0
886167,0
886168,0
886169,0
886170,0
886171,1
886172,1
886173,1
886174,1
886175,0
886176,0
886177,1
886178,0
886179,1
886180,1
886181,0
886182,1
886183,1
886184,0
886185,1
886186,0
886187,0
886188,0
886189,1
886190,0
886191,1
886192,1
886193,0
886194,0
886195,1
886196,0
886197,0
886198,0
886199,1
886200,0
886201,1
886202,0
886203,0
886204,0
886205,0
886206,1
886207,0
886208,0
886209,0
886210,1
886211,1
886212,0
886213,1
886214,1
886215,0
886216,1
886217,1
886218,1
886219,0
886220,1
886221,0
886222,1
886223,0
886224,0
886225,0
886226,0
886227,1
886228,0
886229,1
886230,1
886231,0
886232,0
886233,1
886234,1
886235,0
886236,0
886237,1
886238,1
886239,0
886240,1
886241,0
886242,0
886243,0
886244,1
886245,0
886246,1
886247,0
886248,1
886249,1
886250,1
886251,0
886252,1
886253,0
886254,0
886255,0
886256,1
886257,1
886258,0
886259,0
886260,1
886261,0
886262,1
886263,1
886264,1
886265,0
886266,1
886267,0
886268,1
886269,1
886270,1
886271,1
886272,1
886273,0
886274,0
886275,0
886276,0
886277,1
886278,1
886279,1
886280,0
886281,1
886282,1
886283,1
886284,0
886285,0
886286,1
886287,0
886288,1
886289,0
886290,0
886291,0
886292,1
886293,0
886294,1
886295,0
886296,1
886297,0
886298,1
886299,1
886300,1
886301,0
886302,0
886303,0
886304,1
886305,1
886306,0
886307,1
886308,0
886309,1
886310,1
886311,0
886312,0
886313,1
886314,0
886315,1
886316,0
886317,0
886318,0
886319,0
886320,1
886321,0
886322,1
886323,1
886324,1
886325,0
886326,1
886327,1
886328,1
886329,1
886330,1
886331,1
886332,0
886333,0
886334,1
886335,0
886336,0
886337,1
886338,0
886339,0
886340,0
886341,0
886342,1
886343,1
886344,1
886345,0
886346,1
886347,0
886348,0
886349,0
886350,1
886351,1
886352,0
886353,1
886354,1
886355,0
886356,0
886357,0
886358,0
886359,0
886360,0
886361,1
886362,0
886363,0
886364,0
886365,1
886366,1
886367,0
886368,0
886369,1
886370,0
886371,0
886372,0
886373,0
886374,1
886375,0
886376,1
886377,0
886378,1
886379,1
886380,0
886381,1
886382,0
886383,1
886384,0
886385,1
886386,0
886387,0
886388,0
886389,0
886390,1
886391,0
886392,1
886393,0
886394,1
886395,1
886396,1
886397,1
886398,0
886399,1
886400,0
886401,0
886402,0
886403,0
886404,0
886405,0
886406,1
886407,1
886408,1
886409,0
886410,0
886411,1
886412,1
886413,0
886414,0
886415,0
886416,1
886417,0
886418,0
886419,0
886420,0
886421,0
886422,1
886423,0
886424,0
886425,0
886426,0
886427,0
886428,0
886429,0
886430,0
886431,0
886432,1
886433,0
886434,0
886435,1
886436,0
886437,1
886438,0
886439,0
886440,1
886441,1
886442,1
886443,1
886444,1
886445,1
886446,1
886447,1
886448,0
886449,1
886450,0
886451,0
886452,1
886453,0
886454,0
886455,0
886456,1
886457,1
886458,1
886459,1
886460,1
886461,0
886462,0
886463,0
886464,1
886465,0
886466,1
886467,0
886468,0
886469,1
886470,1
886471,1
886472,0
886473,1
886474,0
886475,0
886476,0
886477,0
886478,1
886479,0
886480,0
886481,1
886482,0
886483,0
886484,1
886485,0
886486,0
886487,0
886488,0
886489,1
886490,0
886491,0
886492,0
886493,0
886494,0
886495,1
886496,1
886497,0
886498,0
886499,1
886500,0
886501,1
886502,0
886503,1
886504,1
886505,0
886506,0
886507,1
886508,0
886509,1
886510,0
886511,0
886512,0
886513,0
886514,1
886515,1
886516,1
886517,0
886518,0
886519,1
886520,0
886521,0
886522,0
886523,0
886524,1
886525,0
886526,1
886527,0
886528,0
886529,0
886530,1
886531,0
886532,1
886533,0
886534,1
886535,1
886536,0
886537,1
886538,1
886539,0
886540,0
886541,0
886542,0
886543,1
886544,0
886545,0
886546,0
886547,0
886548,1
886549,0
886550,1
886551,1
886552,0
886553,0
886554,0
886555,1
886556,0
886557,0
886558,1
886559,1
886560,1
886561,0
886562,1
886563,1
886564,0
886565,0
886566,1
886567,1
886568,1
886569,1
886570,0
886571,1
886572,0
886573,1
886574,1
886575,1
886576,0
886577,0
886578,0
886579,0
886580,0
886581,1
886582,1
886583,1
886584,1
886585,0
886586,0
886587,1
886588,1
886589,0
886590,0
886591,1
886592,0
886593,1
886594,1
886595,1
886596,0
886597,1
886598,0
886599,0
886600,0
886601,0
886602,1
886603,0
886604,0
886605,0
886606,0
886607,1
886608,0
886609,0
886610,0
886611,1
886612,1
886613,0
886614,0
886615,0
886616,0
886617,0
886618,1
886619,0
886620,0
886621,0
886622,0
886623,0
886624,1
886625,1
886626,0
886627,0
886628,0
886629,0
886630,1
886631,1
886632,0
886633,0
886634,1
886635,0
886636,1
886637,0
886638,0
886639,0
886640,1
886641,0
886642,1
886643,1
886644,1
886645,0
886646,0
886647,0
886648,0
886649,0
886650,1
886651,1
886652,1
886653,0
886654,1
886655,0
886656,0
886657,0
886658,1
886659,1
886660,1
886661,0
886662,0
886663,0
886664,0
886665,1
886666,0
886667,1
886668,1
886669,0
886670,1
886671,0
886672,1
886673,0
886674,0
886675,0
886676,1
886677,0
886678,0
886679,1
886680,1
886681,0
886682,1
886683,1
886684,0
886685,1
886686,1
886687,0
886688,0
886689,0
886690,1
886691,0
886692,1
886693,0
886694,0
886695,0
886696,1
886697,0
886698,0
886699,0
886700,1
886701,0
886702,0
886703,0
886704,0
886705,1
886706,0
886707,1
886708,0
886709,1
886710,0
886711,1
886712,0
886713,0
886714,0
886715,1
886716,1
886717,1
886718,1
886719,1
886720,0
886721,1
886722,0
886723,0
886724,1
886725,1
886726,0
886727,1
886728,1
886729,0
886730,0
886731,0
886732,1
886733,0
886734,0
886735,0
886736,0
886737,0
886738,0
886739,0
886740,1
886741,0
886742,0
886743,1
886744,0
886745,0
886746,0
886747,0
886748,0
886749,1
886750,1
886751,1
886752,1
886753,1
886754,1
886755,0
886756,0
886757,0
886758,1
886759,1
886760,0
886761,0
886762,1
886763,0
886764,0
886765,0
886766,1
886767,0
886768,1
886769,1
886770,0
886771,1
886772,0
886773,1
886774,0
886775,0
886776,0
886777,1
886778,0
886779,0
886780,1
886781,1
886782,1
886783,0
886784,1
886785,0
886786,0
886787,1
886788,0
886789,0
886790,1
886791,0
886792,1
886793,0
886794,1
886795,1
886796,0
886797,0
886798,1
886799,0
886800,0
886801,1
886802,1
886803,0
886804,0
886805,0
886806,1
886807,0
886808,1
886809,1
886810,0
886811,0
886812,0
886813,0
886814,1
886815,0
886816,0
886817,0
886818,0
886819,1
886820,0
886821,0
886822,1
886823,0
886824,0
886825,1
886826,1
886827,1
886828,1
886829,0
886830,0
886831,0
886832,0
886833,1
886834,1
886835,0
886836,0
886837,1
886838,0
886839,0
886840,1
886841,1
886842,0
886843,0
886844,1
886845,0
886846,1
886847,1
886848,1
886849,0
886850,1
886851,1
886852,0
886853,1
886854,1
886855,0
886856,0
886857,0
886858,0
886859,0
886860,1
886861,1
886862,1
886863,1
886864,1
886865,0
886866,1
886867,1
886868,0
886869,0
886870,1
886871,1
886872,1
886873,0
886874,0
886875,1
886876,1
886877,1
886878,0
886879,1
886880,1
886881,0
886882,1
886883,1
886884,0
886885,1
886886,1
886887,0
886888,0
886889,0
886890,1
886891,1
886892,0
886893,0
886894,0
886895,0
886896,1
886897,1
886898,1
886899,0
886900,1
886901,1
886902,0
886903,1
886904,1
886905,0
886906,1
886907,0
886908,1
886909,1
886910,0
886911,1
886912,1
886913,1
886914,0
886915,1
886916,1
886917,0
886918,0
886919,0
886920,1
886921,1
886922,0
886923,1
886924,1
886925,0
886926,0
886927,0
886928,0
886929,0
886930,0
886931,0
886932,1
886933,1
886934,0
886935,0
886936,1
886937,1
886938,1
886939,0
886940,1
886941,1
886942,1
886943,1
886944,1
886945,1
886946,1
886947,0
886948,1
886949,1
886950,0
886951,1
886952,1
886953,0
886954,0
886955,0
886956,0
886957,0
886958,1
886959,0
886960,0
886961,1
886962,0
886963,0
886964,1
886965,0
886966,1
886967,1
886968,0
886969,0
886970,0
886971,1
886972,1
886973,1
886974,1
886975,1
886976,0
886977,1
886978,1
886979,0
886980,0
886981,0
886982,1
886983,1
886984,0
886985,1
886986,0
886987,1
886988,0
886989,0
886990,1
886991,1
886992,0
886993,1
886994,1
886995,0
886996,1
886997,1
886998,0
886999,1
887000,0
887001,0
887002,0
887003,0
887004,1
887005,0
887006,0
887007,0
887008,0
887009,0
887010,0
887011,0
887012,0
887013,0
887014,1
887015,0
887016,1
887017,0
887018,0
887019,1
887020,0
887021,0
887022,0
887023,1
887024,0
887025,0
887026,0
887027,1
887028,0
887029,0
887030,1
887031,0
887032,0
887033,0
887034,1
887035,1
887036,1
887037,0
887038,0
887039,1
887040,1
887041,0
887042,0
887043,1
887044,0
887045,0
887046,1
887047,0
887048,0
887049,1
887050,0
887051,0
887052,0
887053,1
887054,1
887055,1
887056,0
887057,0
887058,0
887059,0
887060,0
887061,0
887062,0
887063,0
887064,0
887065,0
887066,0
887067,1
887068,0
887069,0
887070,0
887071,1
887072,0
887073,0
887074,0
887075,0
887076,0
887077,0
887078,1
887079,1
887080,1
887081,0
887082,0
887083,1
887084,0
887085,0
887086,1
887087,0
887088,1
887089,0
887090,1
887091,0
887092,0
887093,1
887094,1
887095,0
887096,0
887097,1
887098,0
887099,0
887100,0
887101,1
887102,0
887103,1
887104,1
887105,0
887106,0
887107,0
887108,0
887109,1
887110,1
887111,0
887112,0
887113,0
887114,0
887115,0
887116,1
887117,0
887118,0
887119,0
887120,0
887121,0
887122,0
887123,0
887124,0
887125,0
887126,1
887127,0
887128,0
887129,0
887130,0
887131,0
887132,0
887133,1
887134,0
887135,1
887136,0
887137,0
887138,0
887139,1
887140,1
887141,1
887142,0
887143,1
887144,0
887145,1
887146,1
887147,0
887148,0
887149,0
887150,0
887151,0
887152,0
887153,0
887154,0
887155,1
887156,0
887157,0
887158,0
887159,0
887160,0
887161,1
887162,1
887163,0
887164,0
887165,0
887166,0
887167,1
887168,1
887169,0
887170,0
887171,0
887172,0
887173,1
887174,0
887175,1
887176,1
887177,0
887178,0
887179,0
887180,0
887181,1
887182,0
887183,1
887184,1
887185,0
887186,1
887187,1
887188,1
887189,0
887190,0
887191,1
887192,0
887193,1
887194,0
887195,0
887196,0
887197,0
887198,1
887199,0
887200,0
887201,1
887202,1
887203,0
887204,0
887205,0
887206,0
887207,0
887208,0
887209,1
887210,0
887211,0
887212,0
887213,0
887214,0
887215,1
887216,0
887217,0
887218,0
887219,1
887220,1
887221,0
887222,0
887223,0
887224,1
887225,0
887226,0
887227,0
887228,1
887229,1
887230,0
887231,0
887232,0
887233,0
887234,0
887235,0
887236,1
887237,1
887238,0
887239,0
887240,1
887241,1
887242,0
887243,0
887244,1
887245,0
887246,0
887247,0
887248,0
887249,0
887250,0
887251,0
887252,0
887253,0
887254,1
887255,0
887256,0
887257,1
887258,0
887259,1
887260,0
887261,0
887262,0
887263,0
887264,0
887265,0
887266,0
887267,0
887268,0
887269,0
887270,1
887271,0
887272,1
887273,1
887274,0
887275,1
887276,0
887277,0
887278,1
887279,1
887280,0
887281,1
887282,0
887283,0
887284,0
887285,0
887286,0
887287,1
887288,0
887289,0
887290,1
887291,0
887292,1
887293,0
887294,1
887295,0
887296,0
887297,1
887298,0
887299,0
887300,1
887301,0
887302,0
887303,0
887304,1
887305,0
887306,1
887307,1
887308,0
887309,0
887310,0
887311,0
887312,0
887313,1
887314,1
887315,1
887316,0
887317,1
887318,0
887319,1
887320,0
887321,0
887322,1
887323,0
887324,0
887325,0
887326,0
887327,0
887328,1
887329,0
887330,0
887331,0
887332,0
887333,1
887334,1
887335,0
887336,1
887337,0
887338,1
887339,0
887340,1
887341,1
887342,0
887343,0
887344,1
887345,0
887346,1
887347,1
887348,0
887349,0
887350,0
887351,0
887352,0
887353,1
887354,0
887355,1
887356,0
887357,0
887358,1
887359,1
887360,1
887361,0
887362,0
887363,0
887364,1
887365,1
887366,0
887367,1
887368,0
887369,1
887370,1
887371,0
887372,1
887373,1
887374,0
887375,1
887376,0
887377,0
887378,0
887379,0
887380,0
887381,0
887382,0
887383,1
887384,0
887385,0
887386,0
887387,0
887388,1
887389,1
887390,0
887391,1
887392,1
887393,1
887394,1
887395,1
887396,0
887397,1
887398,0
887399,0
887400,0
887401,1
887402,0
887403,0
887404,0
887405,1
887406,0
887407,0
887408,0
887409,0
887410,1
887411,1
887412,1
887413,0
887414,1
887415,0
887416,1
887417,0
887418,1
887419,0
887420,0
887421,0
887422,1
887423,0
887424,1
887425,0
887426,1
887427,0
887428,1
887429,1
887430,0
887431,0
887432,0
887433,0
887434,0
887435,0
887436,1
887437,0
887438,1
887439,1
887440,0
887441,1
887442,1
887443,0
887444,1
887445,0
887446,1
887447,1
887448,1
887449,0
887450,0
887451,1
887452,1
887453,1
887454,0
887455,0
887456,1
887457,1
887458,1
887459,0
887460,0
887461,1
887462,1
887463,0
887464,0
887465,0
887466,0
887467,0
887468,0
887469,0
887470,0
887471,1
887472,0
887473,0
887474,0
887475,1
887476,0
887477,0
887478,0
887479,0
887480,0
887481,0
887482,0
887483,0
887484,1
887485,0
887486,1
887487,1
887488,0
887489,1
887490,0
887491,0
887492,0
887493,1
887494,0
887495,0
887496,1
887497,0
887498,1
887499,1
887500,1
887501,0
887502,0
887503,0
887504,1
887505,1
887506,1
887507,1
887508,0
887509,0
887510,0
887511,1
887512,0
887513,0
887514,0
887515,0
887516,0
887517,1
887518,0
887519,0
887520,1
887521,0
887522,0
887523,0
887524,0
887525,0
887526,0
887527,0
887528,0
887529,1
887530,0
887531,0
887532,1
887533,0
887534,0
887535,0
887536,0
887537,1
887538,0
887539,1
887540,0
887541,1
887542,0
887543,0
887544,0
887545,1
887546,0
887547,1
887548,1
887549,0
887550,1
887551,0
887552,1
887553,1
887554,0
887555,0
887556,1
887557,0
887558,1
887559,1
887560,0
887561,0
887562,0
887563,0
887564,0
887565,0
887566,0
887567,0
887568,0
887569,0
887570,0
887571,0
887572,1
887573,1
887574,1
887575,1
887576,0
887577,1
887578,0
887579,0
887580,1
887581,1
887582,0
887583,0
887584,0
887585,0
887586,1
887587,0
887588,1
887589,0
887590,1
887591,1
887592,1
887593,1
887594,0
887595,0
887596,1
887597,1
887598,0
887599,0
887600,0
887601,1
887602,0
887603,0
887604,1
887605,1
887606,0
887607,0
887608,0
887609,0
887610,0
887611,1
887612,0
887613,0
887614,0
887615,0
887616,0
887617,1
887618,1
887619,1
887620,1
887621,0
887622,0
887623,0
887624,0
887625,0
887626,0
887627,0
887628,1
887629,1
887630,1
887631,0
887632,0
887633,0
887634,1
887635,0
887636,1
887637,0
887638,0
887639,1
887640,0
887641,0
887642,0
887643,1
887644,0
887645,0
887646,1
887647,1
887648,0
887649,0
887650,1
887651,1
887652,1
887653,0
887654,0
887655,1
887656,0
887657,1
887658,0
887659,1
887660,1
887661,0
887662,0
887663,0
887664,1
887665,1
887666,1
887667,0
887668,1
887669,1
887670,0
887671,1
887672,0
887673,1
887674,1
887675,1
887676,1
887677,1
887678,1
887679,1
887680,0
887681,0
887682,0
887683,0
887684,0
887685,1
887686,0
887687,0
887688,1
887689,1
887690,1
887691,0
887692,0
887693,1
887694,0
887695,1
887696,0
887697,0
887698,1
887699,1
887700,0
887701,1
887702,0
887703,0
887704,1
887705,0
887706,1
887707,0
887708,1
887709,1
887710,0
887711,0
887712,0
887713,1
887714,1
887715,0
887716,1
887717,0
887718,1
887719,1
887720,1
887721,0
887722,0
887723,0
887724,0
887725,0
887726,0
887727,0
887728,0
887729,0
887730,0
887731,1
887732,0
887733,0
887734,1
887735,0
887736,1
887737,0
887738,0
887739,0
887740,0
887741,0
887742,0
887743,0
887744,0
887745,0
887746,1
887747,0
887748,1
887749,0
887750,0
887751,0
887752,0
887753,0
887754,1
887755,1
887756,0
887757,1
887758,1
887759,0
887760,1
887761,0
887762,0
887763,1
887764,0
887765,0
887766,1
887767,1
887768,1
887769,0
887770,0
887771,0
887772,0
887773,0
887774,0
887775,0
887776,0
887777,0
887778,0
887779,0
887780,0
887781,0
887782,0
887783,1
887784,0
887785,0
887786,1
887787,0
887788,1
887789,1
887790,0
887791,0
887792,0
887793,1
887794,0
887795,0
887796,1
887797,0
887798,0
887799,1
887800,0
887801,0
887802,1
887803,1
887804,0
887805,0
887806,0
887807,0
887808,0
887809,0
887810,0
887811,1
887812,0
887813,1
887814,0
887815,0
887816,1
887817,0
887818,0
887819,1
887820,1
887821,0
887822,1
887823,0
887824,0
887825,0
887826,0
887827,0
887828,1
887829,1
887830,0
887831,0
887832,1
887833,1
887834,0
887835,0
887836,1
887837,1
887838,1
887839,0
887840,1
887841,0
887842,0
887843,1
887844,1
887845,0
887846,0
887847,0
887848,0
887849,1
887850,1
887851,0
887852,0
887853,1
887854,0
887855,0
887856,0
887857,1
887858,1
887859,0
887860,1
887861,0
887862,0
887863,0
887864,1
887865,1
887866,1
887867,0
887868,0
887869,0
887870,1
887871,1
887872,1
887873,1
887874,0
887875,1
887876,0
887877,0
887878,0
887879,0
887880,0
887881,0
887882,1
887883,1
887884,0
887885,0
887886,0
887887,0
887888,0
887889,1
887890,0
887891,1
887892,0
887893,0
887894,0
887895,1
887896,0
887897,0
887898,0
887899,0
887900,0
887901,1
887902,0
887903,0
887904,1
887905,0
887906,1
887907,0
887908,0
887909,0
887910,1
887911,0
887912,0
887913,0
887914,1
887915,0
887916,0
887917,0
887918,0
887919,0
887920,1
887921,0
887922,1
887923,0
887924,0
887925,0
887926,1
887927,1
887928,1
887929,1
887930,0
887931,0
887932,0
887933,0
887934,0
887935,0
887936,0
887937,0
887938,0
887939,0
887940,1
887941,1
887942,0
887943,0
887944,0
887945,0
887946,1
887947,0
887948,0
887949,0
887950,1
887951,0
887952,1
887953,1
887954,1
887955,1
887956,0
887957,0
887958,0
887959,0
887960,0
887961,0
887962,1
887963,0
887964,0
887965,1
887966,0
887967,0
887968,0
887969,1
887970,1
887971,0
887972,1
887973,0
887974,0
887975,0
887976,0
887977,1
887978,1
887979,1
887980,0
887981,1
887982,1
887983,1
887984,1
887985,0
887986,0
887987,1
887988,0
887989,0
887990,0
887991,0
887992,0
887993,0
887994,1
887995,0
887996,0
887997,0
887998,0
887999,1
888000,0
888001,0
888002,0
888003,0
888004,0
888005,1
888006,0
888007,0
888008,0
888009,1
888010,1
888011,0
888012,1
888013,0
888014,0
888015,0
888016,1
888017,0
888018,0
888019,0
888020,0
888021,1
888022,0
888023,0
888024,1
888025,1
888026,1
888027,0
888028,0
888029,0
888030,1
888031,1
888032,1
888033,1
888034,0
888035,1
888036,0
888037,1
888038,1
888039,1
888040,0
888041,1
888042,0
888043,0
888044,0
888045,1
888046,1
888047,0
888048,0
888049,0
888050,1
888051,0
888052,0
888053,0
888054,0
888055,0
888056,0
888057,1
888058,0
888059,0
888060,0
888061,0
888062,0
888063,1
888064,0
888065,1
888066,1
888067,0
888068,1
888069,1
888070,0
888071,1
888072,1
888073,0
888074,1
888075,1
888076,1
888077,0
888078,0
888079,0
888080,0
888081,1
