id,target
865817,0
865818,0
865819,0
865820,0
865821,0
865822,0
865823,0
865824,0
865825,0
865826,0
865827,0
865828,0
865829,0
865830,0
865831,0
865832,0
865833,0
865834,0
865835,1
865836,0
865837,0
865838,0
865839,0
865840,0
865841,0
865842,0
865843,0
865844,0
865845,1
865846,0
865847,0
865848,0
865849,0
865850,0
865851,0
865852,0
865853,0
865854,0
865855,0
865856,0
865857,0
865858,0
865859,0
865860,0
865861,0
865862,0
865863,0
865864,0
865865,0
865866,0
865867,0
865868,0
865869,0
865870,1
865871,0
865872,0
865873,0
865874,0
865875,0
865876,0
865877,0
865878,0
865879,0
865880,0
865881,0
865882,0
865883,0
865884,1
865885,0
865886,0
865887,0
865888,0
865889,0
865890,0
865891,0
865892,0
865893,0
865894,0
865895,0
865896,0
865897,0
865898,1
865899,1
865900,0
865901,0
865902,0
865903,0
865904,0
865905,0
865906,0
865907,0
865908,1
865909,0
865910,0
865911,0
865912,0
865913,0
865914,1
865915,0
865916,1
865917,0
865918,0
865919,0
865920,0
865921,0
865922,0
865923,0
865924,1
865925,0
865926,0
865927,1
865928,1
865929,0
865930,0
865931,0
865932,0
865933,0
865934,0
865935,0
865936,0
865937,0
865938,0
865939,0
865940,0
865941,0
865942,0
865943,0
865944,0
865945,0
865946,0
865947,0
865948,0
865949,0
865950,0
865951,0
865952,0
865953,0
865954,0
865955,0
865956,0
865957,0
865958,1
865959,0
865960,0
865961,0
865962,0
865963,0
865964,1
865965,0
865966,0
865967,0
865968,0
865969,0
865970,1
865971,1
865972,0
865973,1
865974,0
865975,0
865976,0
865977,1
865978,0
865979,0
865980,0
865981,1
865982,0
865983,0
865984,1
865985,0
865986,0
865987,0
865988,0
865989,0
865990,0
865991,1
865992,0
865993,0
865994,0
865995,0
865996,0
865997,0
865998,0
865999,0
866000,1
866001,1
866002,0
866003,0
866004,0
866005,0
866006,0
866007,1
866008,0
866009,0
866010,0
866011,0
866012,0
866013,0
866014,0
866015,0
866016,0
866017,0
866018,0
866019,0
866020,0
866021,0
866022,0
866023,0
866024,0
866025,0
866026,1
866027,0
866028,0
866029,0
866030,0
866031,1
866032,0
866033,0
866034,0
866035,0
866036,0
866037,0
866038,0
866039,0
866040,0
866041,0
866042,0
866043,1
866044,0
866045,0
866046,0
866047,0
866048,0
866049,0
866050,1
866051,0
866052,0
866053,1
866054,0
866055,0
866056,1
866057,0
866058,0
866059,0
866060,0
866061,0
866062,0
866063,0
866064,0
866065,0
866066,0
866067,0
866068,0
866069,0
866070,0
866071,0
866072,0
866073,0
866074,0
866075,0
866076,0
866077,0
866078,0
866079,0
866080,1
866081,0
866082,0
866083,1
866084,1
866085,0
866086,1
866087,0
866088,0
866089,0
866090,1
866091,0
866092,0
866093,1
866094,0
866095,0
866096,1
866097,0
866098,0
866099,1
866100,0
866101,0
866102,0
866103,0
866104,1
866105,0
866106,0
866107,1
866108,0
866109,0
866110,0
866111,0
866112,0
866113,0
866114,0
866115,1
866116,0
866117,0
866118,0
866119,0
866120,0
866121,0
866122,0
866123,0
866124,0
866125,0
866126,0
866127,0
866128,0
866129,0
866130,0
866131,0
866132,0
866133,0
866134,0
866135,1
866136,0
866137,0
866138,0
866139,0
866140,0
866141,0
866142,0
866143,0
866144,0
866145,0
866146,0
866147,1
866148,0
866149,0
866150,0
866151,0
866152,0
866153,0
866154,0
866155,1
866156,0
866157,0
866158,0
866159,0
866160,0
866161,0
866162,0
866163,0
866164,0
866165,0
866166,0
866167,0
866168,0
866169,0
866170,0
866171,0
866172,0
866173,1
866174,0
866175,1
866176,0
866177,0
866178,1
866179,1
866180,0
866181,0
866182,0
866183,0
866184,0
866185,0
866186,0
866187,0
866188,1
866189,0
866190,0
866191,0
866192,0
866193,0
866194,0
866195,0
866196,0
866197,0
866198,0
866199,0
866200,1
866201,0
866202,0
866203,1
866204,0
866205,0
866206,0
866207,1
866208,0
866209,0
866210,0
866211,0
866212,0
866213,0
866214,0
866215,0
866216,1
866217,1
866218,0
866219,0
866220,0
866221,0
866222,0
866223,0
866224,1
866225,1
866226,1
866227,0
866228,0
866229,0
866230,0
866231,0
866232,0
866233,0
866234,0
866235,0
866236,0
866237,0
866238,0
866239,1
866240,0
866241,0
866242,0
866243,0
866244,0
866245,0
866246,0
866247,0
866248,0
866249,1
866250,0
866251,0
866252,0
866253,0
866254,0
866255,0
866256,0
866257,1
866258,0
866259,0
866260,0
866261,0
866262,0
866263,0
866264,0
866265,0
866266,0
866267,0
866268,0
866269,1
866270,1
866271,0
866272,0
866273,0
866274,0
866275,1
866276,0
866277,0
866278,0
866279,0
866280,0
866281,0
866282,0
866283,0
866284,0
866285,0
866286,0
866287,0
866288,0
866289,0
866290,0
866291,0
866292,0
866293,1
866294,0
866295,0
866296,0
866297,1
866298,1
866299,0
866300,0
866301,1
866302,0
866303,0
866304,0
866305,0
866306,0
866307,0
866308,0
866309,0
866310,0
866311,0
866312,0
866313,0
866314,0
866315,0
866316,0
866317,0
866318,0
866319,0
866320,0
866321,0
866322,0
866323,0
866324,0
866325,0
866326,1
866327,1
866328,0
866329,0
866330,0
866331,1
866332,0
866333,0
866334,0
866335,0
866336,0
866337,0
866338,1
866339,0
866340,1
866341,1
866342,0
866343,0
866344,0
866345,0
866346,0
866347,1
866348,0
866349,0
866350,0
866351,0
866352,0
866353,0
866354,0
866355,0
866356,0
866357,0
866358,0
866359,0
866360,1
866361,1
866362,0
866363,1
866364,0
866365,0
866366,0
866367,1
866368,0
866369,1
866370,0
866371,0
866372,0
866373,0
866374,0
866375,0
866376,0
866377,0
866378,0
866379,1
866380,0
866381,0
866382,0
866383,0
866384,0
866385,0
866386,0
866387,0
866388,0
866389,0
866390,0
866391,0
866392,0
866393,0
866394,1
866395,0
866396,0
866397,1
866398,1
866399,0
866400,0
866401,0
866402,0
866403,0
866404,0
866405,0
866406,0
866407,0
866408,0
866409,0
866410,0
866411,1
866412,0
866413,0
866414,0
866415,0
866416,0
866417,0
866418,0
866419,1
866420,0
866421,0
866422,0
866423,0
866424,1
866425,0
866426,0
866427,0
866428,0
866429,0
866430,1
866431,0
866432,0
866433,0
866434,0
866435,0
866436,0
866437,0
866438,0
866439,1
866440,0
866441,0
866442,0
866443,0
866444,0
866445,0
866446,0
866447,0
866448,0
866449,0
866450,0
866451,0
866452,0
866453,0
866454,0
866455,1
866456,0
866457,1
866458,0
866459,0
866460,0
866461,0
866462,0
866463,0
866464,0
866465,0
866466,0
866467,0
866468,1
866469,0
866470,0
866471,0
866472,0
866473,1
866474,0
866475,0
866476,0
866477,0
866478,0
866479,0
866480,0
866481,0
866482,0
866483,1
866484,0
866485,0
866486,0
866487,1
866488,0
866489,0
866490,0
866491,0
866492,0
866493,0
866494,0
866495,0
866496,1
866497,0
866498,0
866499,0
866500,1
866501,0
866502,0
866503,0
866504,0
866505,0
866506,0
866507,0
866508,0
866509,0
866510,0
866511,0
866512,1
866513,0
866514,0
866515,1
866516,0
866517,0
866518,0
866519,0
866520,0
866521,0
866522,0
866523,0
866524,0
866525,0
866526,0
866527,0
866528,0
866529,0
866530,0
866531,1
866532,0
866533,0
866534,0
866535,0
866536,0
866537,0
866538,0
866539,0
866540,0
866541,0
866542,0
866543,0
866544,0
866545,0
866546,0
866547,0
866548,0
866549,1
866550,0
866551,0
866552,0
866553,0
866554,0
866555,0
866556,0
866557,0
866558,0
866559,0
866560,0
866561,1
866562,0
866563,0
866564,0
866565,0
866566,0
866567,0
866568,0
866569,0
866570,0
866571,0
866572,0
866573,0
866574,0
866575,0
866576,1
866577,0
866578,0
866579,0
866580,0
866581,0
866582,0
866583,1
866584,0
866585,0
866586,0
866587,0
866588,0
866589,0
866590,0
866591,0
866592,0
866593,1
866594,0
866595,0
866596,0
866597,0
866598,0
866599,1
866600,0
866601,0
866602,0
866603,0
866604,0
866605,0
866606,1
866607,0
866608,0
866609,0
866610,0
866611,0
866612,0
866613,0
866614,0
866615,0
866616,0
866617,0
866618,1
866619,0
866620,1
866621,0
866622,0
866623,0
866624,0
866625,0
866626,0
866627,0
866628,0
866629,0
866630,0
866631,0
866632,0
866633,1
866634,0
866635,0
866636,0
866637,0
866638,0
866639,0
866640,0
866641,0
866642,1
866643,1
866644,0
866645,0
866646,0
866647,0
866648,0
866649,0
866650,0
866651,0
866652,0
866653,0
866654,0
866655,1
866656,0
866657,0
866658,0
866659,0
866660,0
866661,1
866662,1
866663,0
866664,0
866665,0
866666,1
866667,0
866668,0
866669,0
866670,0
866671,0
866672,1
866673,0
866674,0
866675,1
866676,0
866677,1
866678,0
866679,1
866680,0
866681,0
866682,0
866683,0
866684,0
866685,0
866686,0
866687,0
866688,0
866689,0
866690,0
866691,0
866692,0
866693,0
866694,0
866695,0
866696,0
866697,0
866698,1
866699,0
866700,1
866701,0
866702,0
866703,0
866704,0
866705,1
866706,0
866707,0
866708,0
866709,0
866710,0
866711,0
866712,0
866713,0
866714,0
866715,1
866716,0
866717,0
866718,0
866719,1
866720,1
866721,0
866722,0
866723,0
866724,1
866725,0
866726,0
866727,1
866728,0
866729,0
866730,0
866731,0
866732,0
866733,0
866734,0
866735,0
866736,0
866737,1
866738,0
866739,0
866740,0
866741,0
866742,0
866743,0
866744,0
866745,1
866746,0
866747,0
866748,0
866749,0
866750,0
866751,0
866752,0
866753,1
866754,0
866755,0
866756,0
866757,0
866758,0
866759,0
866760,0
866761,0
866762,0
866763,0
866764,0
866765,0
866766,0
866767,0
866768,0
866769,0
866770,0
866771,1
866772,0
866773,0
866774,1
866775,0
866776,0
866777,0
866778,0
866779,0
866780,0
866781,0
866782,0
866783,0
866784,0
866785,0
866786,1
866787,0
866788,0
866789,0
866790,0
866791,0
866792,1
866793,0
866794,0
866795,0
866796,0
866797,0
866798,0
866799,0
866800,1
866801,0
866802,1
866803,0
866804,0
866805,0
866806,1
866807,0
866808,0
866809,0
866810,0
866811,0
866812,0
866813,0
866814,0
866815,0
866816,0
866817,0
866818,0
866819,0
866820,0
866821,0
866822,0
866823,0
866824,0
866825,0
866826,0
866827,0
866828,0
866829,0
866830,0
866831,0
866832,0
866833,0
866834,0
866835,0
866836,0
866837,0
866838,0
866839,0
866840,0
866841,0
866842,0
866843,0
866844,0
866845,0
866846,0
866847,1
866848,1
866849,0
866850,1
866851,0
866852,0
866853,0
866854,0
866855,0
866856,0
866857,1
866858,0
866859,0
866860,0
866861,0
866862,0
866863,0
866864,0
866865,0
866866,0
866867,0
866868,0
866869,0
866870,1
866871,0
866872,1
866873,0
866874,0
866875,0
866876,1
866877,0
866878,0
866879,1
866880,0
866881,0
866882,0
866883,0
866884,0
866885,0
866886,0
866887,1
866888,0
866889,0
866890,0
866891,0
866892,0
866893,0
866894,0
866895,0
866896,1
866897,0
866898,0
866899,1
866900,0
866901,0
866902,0
866903,0
866904,0
866905,1
866906,0
866907,1
866908,1
866909,0
866910,0
866911,0
866912,0
866913,0
866914,0
866915,1
866916,0
866917,1
866918,0
866919,1
866920,0
866921,0
866922,1
866923,1
866924,1
866925,0
866926,0
866927,0
866928,0
866929,0
866930,0
866931,1
866932,0
866933,0
866934,0
866935,0
866936,0
866937,1
866938,1
866939,0
866940,0
866941,0
866942,0
866943,0
866944,1
866945,0
866946,1
866947,0
866948,0
866949,0
866950,0
866951,0
866952,0
866953,0
866954,0
866955,0
866956,0
866957,0
866958,0
866959,0
866960,0
866961,0
866962,0
866963,0
866964,0
866965,0
866966,1
866967,0
866968,0
866969,1
866970,0
866971,0
866972,0
866973,0
866974,0
866975,0
866976,0
866977,0
866978,0
866979,0
866980,0
866981,0
866982,0
866983,0
866984,1
866985,0
866986,0
866987,0
866988,0
866989,0
866990,1
866991,0
866992,0
866993,0
866994,0
866995,1
866996,0
866997,0
866998,0
866999,0
867000,0
867001,0
867002,0
867003,0
867004,0
867005,1
867006,0
867007,1
867008,0
867009,0
867010,0
867011,0
867012,0
867013,0
867014,0
867015,0
867016,0
867017,0
867018,0
867019,1
867020,0
867021,1
867022,0
867023,1
867024,1
867025,0
867026,0
867027,0
867028,1
867029,0
867030,0
867031,0
867032,0
867033,0
867034,0
867035,1
867036,0
867037,0
867038,0
867039,0
867040,0
867041,0
867042,0
867043,0
867044,0
867045,0
867046,0
867047,1
867048,0
867049,1
867050,0
867051,1
867052,1
867053,0
867054,0
867055,0
867056,0
867057,0
867058,0
867059,0
867060,0
867061,0
867062,0
867063,0
867064,0
867065,0
867066,0
867067,0
867068,1
867069,0
867070,0
867071,0
867072,1
867073,0
867074,0
867075,0
867076,0
867077,0
867078,0
867079,0
867080,0
867081,0
867082,0
867083,0
867084,0
867085,0
867086,0
867087,0
867088,0
867089,0
867090,0
867091,0
867092,0
867093,0
867094,0
867095,0
867096,1
867097,0
867098,0
867099,0
867100,0
867101,1
867102,0
867103,0
867104,0
867105,0
867106,1
867107,1
867108,0
867109,0
867110,0
867111,0
867112,0
867113,0
867114,0
867115,0
867116,0
867117,1
867118,0
867119,0
867120,0
867121,0
867122,0
867123,0
867124,0
867125,0
867126,0
867127,0
867128,0
867129,0
867130,0
867131,0
867132,0
867133,0
867134,1
867135,0
867136,1
867137,0
867138,0
867139,0
867140,0
867141,0
867142,0
867143,0
867144,0
867145,0
867146,0
867147,1
867148,0
867149,0
867150,0
867151,0
867152,1
867153,0
867154,0
867155,0
867156,1
867157,0
867158,0
867159,0
867160,0
867161,0
867162,0
867163,0
867164,0
867165,0
867166,1
867167,0
867168,0
867169,0
867170,0
867171,0
867172,0
867173,0
867174,0
867175,1
867176,0
867177,0
867178,0
867179,0
867180,0
867181,0
867182,0
867183,0
867184,0
867185,0
867186,0
867187,1
867188,1
867189,1
867190,1
867191,0
867192,0
867193,1
867194,0
867195,1
867196,0
867197,1
867198,0
867199,0
867200,0
867201,0
867202,0
867203,0
867204,1
867205,0
867206,0
867207,0
867208,0
867209,0
867210,0
867211,0
867212,0
867213,0
867214,0
867215,1
867216,0
867217,1
867218,0
867219,1
867220,0
867221,0
867222,0
867223,0
867224,1
867225,1
867226,0
867227,0
867228,1
867229,0
867230,0
867231,0
867232,0
867233,0
867234,0
867235,0
867236,1
867237,0
867238,0
867239,0
867240,0
867241,0
867242,0
867243,0
867244,0
867245,0
867246,0
867247,1
867248,0
867249,0
867250,0
867251,0
867252,0
867253,0
867254,0
867255,0
867256,0
867257,0
867258,1
867259,1
867260,0
867261,0
867262,0
867263,0
867264,0
867265,0
867266,1
867267,0
867268,0
867269,0
867270,0
867271,0
867272,0
867273,0
867274,1
867275,0
867276,1
867277,1
867278,1
867279,0
867280,0
867281,0
867282,0
867283,1
867284,0
867285,0
867286,0
867287,1
867288,0
867289,0
867290,0
867291,1
867292,0
867293,0
867294,1
867295,0
867296,1
867297,0
867298,0
867299,0
867300,0
867301,0
867302,1
867303,0
867304,0
867305,0
867306,1
867307,0
867308,1
867309,0
867310,0
867311,0
867312,0
867313,0
867314,0
867315,1
867316,0
867317,0
867318,0
867319,0
867320,0
867321,0
867322,0
867323,0
867324,0
867325,0
867326,0
867327,0
867328,0
867329,0
867330,0
867331,0
867332,0
867333,0
867334,0
867335,1
867336,0
867337,0
867338,0
867339,0
867340,0
867341,0
867342,0
867343,1
867344,0
867345,0
867346,0
867347,1
867348,0
867349,0
867350,0
867351,0
867352,1
867353,0
867354,0
867355,1
867356,0
867357,0
867358,1
867359,0
867360,0
867361,1
867362,0
867363,0
867364,0
867365,0
867366,0
867367,0
867368,0
867369,1
867370,0
867371,0
867372,0
867373,0
867374,0
867375,0
867376,0
867377,1
867378,0
867379,0
867380,0
867381,0
867382,0
867383,0
867384,0
867385,0
867386,0
867387,0
867388,0
867389,0
867390,0
867391,1
867392,0
867393,0
867394,0
867395,0
867396,0
867397,0
867398,0
867399,1
867400,0
867401,0
867402,0
867403,0
867404,1
867405,0
867406,0
867407,0
867408,0
867409,1
867410,1
867411,0
867412,0
867413,1
867414,0
867415,0
867416,1
867417,1
867418,0
867419,0
867420,0
867421,0
867422,1
867423,0
867424,0
867425,0
867426,0
867427,1
867428,0
867429,1
867430,0
867431,0
867432,0
867433,1
867434,1
867435,0
867436,0
867437,0
867438,0
867439,0
867440,0
867441,0
867442,1
867443,1
867444,0
867445,0
867446,1
867447,0
867448,0
867449,0
867450,0
867451,0
867452,0
867453,0
867454,0
867455,0
867456,0
867457,0
867458,1
867459,0
867460,0
867461,0
867462,0
867463,0
867464,0
867465,0
867466,0
867467,0
867468,0
867469,0
867470,0
867471,0
867472,0
867473,0
867474,0
867475,0
867476,0
867477,0
867478,1
867479,1
867480,0
867481,0
867482,1
867483,0
867484,0
867485,0
867486,0
867487,1
867488,0
867489,0
867490,0
867491,0
867492,0
867493,0
867494,0
867495,0
867496,0
867497,0
867498,1
867499,0
867500,0
867501,0
867502,0
867503,0
867504,0
867505,0
867506,0
867507,0
867508,0
867509,0
867510,0
867511,1
867512,0
867513,0
867514,0
867515,0
867516,0
867517,0
867518,1
867519,0
867520,0
867521,0
867522,1
867523,0
867524,0
867525,0
867526,0
867527,0
867528,0
867529,0
867530,0
867531,0
867532,0
867533,0
867534,0
867535,0
867536,0
867537,0
867538,0
867539,0
867540,0
867541,0
867542,0
867543,1
867544,0
867545,0
867546,0
867547,0
867548,0
867549,1
867550,0
867551,1
867552,0
867553,0
867554,0
867555,0
867556,0
867557,0
867558,0
867559,0
867560,1
867561,1
867562,0
867563,0
867564,0
867565,0
867566,0
867567,0
867568,0
867569,0
867570,0
867571,0
867572,0
867573,0
867574,0
867575,1
867576,0
867577,0
867578,0
867579,0
867580,0
867581,1
867582,1
867583,0
867584,0
867585,0
867586,0
867587,1
867588,0
867589,0
867590,0
867591,0
867592,0
867593,0
867594,0
867595,0
867596,1
867597,0
867598,0
867599,0
867600,0
867601,0
867602,0
867603,0
867604,1
867605,0
867606,0
867607,0
867608,0
867609,0
867610,0
867611,1
867612,1
867613,0
867614,1
867615,0
867616,0
867617,0
867618,0
867619,0
867620,0
867621,0
867622,1
867623,0
867624,0
867625,1
867626,0
867627,0
867628,0
867629,0
867630,0
867631,0
867632,1
867633,0
867634,0
867635,0
867636,0
867637,0
867638,0
867639,0
867640,0
867641,0
867642,0
867643,0
867644,1
867645,0
867646,0
867647,0
867648,0
867649,0
867650,0
867651,0
867652,0
867653,0
867654,0
867655,0
867656,0
867657,0
867658,0
867659,0
867660,0
867661,0
867662,0
867663,0
867664,0
867665,0
867666,0
867667,0
867668,0
867669,0
867670,1
867671,1
867672,0
867673,0
867674,0
867675,1
867676,1
867677,0
867678,0
867679,0
867680,0
867681,0
867682,0
867683,0
867684,0
867685,0
867686,0
867687,0
867688,1
867689,0
867690,0
867691,0
867692,0
867693,0
867694,0
867695,1
867696,0
867697,0
867698,1
867699,0
867700,0
867701,0
867702,0
867703,0
867704,0
867705,0
867706,0
867707,0
867708,0
867709,1
867710,0
867711,0
867712,0
867713,0
867714,0
867715,0
867716,0
867717,1
867718,0
867719,0
867720,0
867721,0
867722,1
867723,0
867724,0
867725,0
867726,0
867727,0
867728,0
867729,0
867730,0
867731,0
867732,0
867733,0
867734,0
867735,0
867736,0
867737,0
867738,0
867739,0
867740,1
867741,1
867742,0
867743,0
867744,0
867745,0
867746,0
867747,0
867748,0
867749,0
867750,0
867751,0
867752,1
867753,0
867754,0
867755,0
867756,0
867757,0
867758,1
867759,0
867760,1
867761,0
867762,0
867763,0
867764,0
867765,0
867766,0
867767,0
867768,0
867769,0
867770,0
867771,0
867772,0
867773,0
867774,0
867775,0
867776,0
867777,1
867778,0
867779,0
867780,0
867781,0
867782,0
867783,0
867784,0
867785,0
867786,0
867787,1
867788,1
867789,0
867790,0
867791,0
867792,0
867793,0
867794,0
867795,0
867796,0
867797,0
867798,1
867799,0
867800,0
867801,0
867802,0
867803,0
867804,1
867805,0
867806,0
867807,0
867808,0
867809,0
867810,0
867811,0
867812,0
867813,0
867814,0
867815,0
867816,0
867817,0
867818,0
867819,0
867820,0
867821,1
867822,0
867823,0
867824,0
867825,1
867826,0
867827,0
867828,0
867829,0
867830,0
867831,0
867832,0
867833,0
867834,0
867835,0
867836,0
867837,0
867838,0
867839,0
867840,1
867841,0
867842,0
867843,0
867844,0
867845,0
867846,0
867847,0
867848,0
867849,0
867850,0
867851,0
867852,0
867853,0
867854,0
867855,1
867856,0
867857,1
867858,1
867859,1
867860,0
867861,0
867862,0
867863,0
867864,0
867865,0
867866,0
867867,0
867868,0
867869,1
867870,0
867871,0
867872,1
867873,0
867874,0
867875,0
867876,0
867877,0
867878,0
867879,1
867880,0
867881,0
867882,0
867883,0
867884,0
867885,0
867886,0
867887,0
867888,1
867889,0
867890,0
867891,0
867892,0
867893,0
867894,0
867895,0
867896,0
867897,0
867898,0
867899,0
867900,0
867901,0
867902,0
867903,0
867904,0
867905,1
867906,0
867907,0
867908,0
867909,0
867910,0
867911,0
867912,0
867913,1
867914,0
867915,0
867916,0
867917,0
867918,0
867919,0
867920,0
867921,0
867922,0
867923,0
867924,0
867925,0
867926,0
867927,0
867928,0
867929,1
867930,0
867931,0
867932,0
867933,0
867934,0
867935,0
867936,0
867937,0
867938,0
867939,0
867940,1
867941,0
867942,0
867943,1
867944,0
867945,0
867946,1
867947,0
867948,0
867949,0
867950,0
867951,0
867952,0
867953,0
867954,0
867955,0
867956,0
867957,1
867958,1
867959,0
867960,1
867961,0
867962,0
867963,0
867964,0
867965,0
867966,0
867967,0
867968,0
867969,1
867970,0
867971,0
867972,0
867973,0
867974,0
867975,0
867976,0
867977,0
867978,0
867979,0
867980,0
867981,0
867982,0
867983,0
867984,1
867985,0
867986,0
867987,0
867988,0
867989,0
867990,0
867991,0
867992,0
867993,0
867994,0
867995,0
867996,1
867997,0
867998,0
867999,0
868000,0
868001,0
868002,0
868003,0
868004,1
868005,0
868006,0
868007,0
868008,0
868009,0
868010,0
868011,1
868012,0
868013,1
868014,0
868015,1
868016,0
868017,0
868018,1
868019,0
868020,0
868021,0
868022,1
868023,0
868024,0
868025,0
868026,1
868027,0
868028,0
868029,0
868030,0
868031,1
868032,0
868033,0
868034,0
868035,1
868036,0
868037,1
868038,0
868039,0
868040,0
868041,0
868042,0
868043,0
868044,0
868045,0
868046,0
868047,0
868048,0
868049,0
868050,1
868051,0
868052,0
868053,1
868054,1
868055,0
868056,1
868057,0
868058,0
868059,0
868060,0
868061,1
868062,0
868063,1
868064,0
868065,0
868066,0
868067,0
868068,0
868069,0
868070,0
868071,0
868072,0
868073,0
868074,0
868075,0
868076,0
868077,0
868078,0
868079,0
868080,0
868081,0
868082,0
868083,0
868084,0
868085,0
868086,0
868087,0
868088,0
868089,0
868090,0
868091,0
868092,0
868093,0
868094,0
868095,0
868096,0
868097,1
868098,0
868099,0
868100,0
868101,0
868102,0
868103,1
868104,0
868105,0
868106,0
868107,1
868108,0
868109,0
868110,0
868111,0
868112,0
868113,1
868114,0
868115,0
868116,1
868117,1
868118,0
868119,0
868120,0
868121,0
868122,0
868123,1
868124,0
868125,1
868126,0
868127,0
868128,0
868129,0
868130,0
868131,0
868132,1
868133,0
868134,0
868135,1
868136,0
868137,0
868138,0
868139,0
868140,0
868141,0
868142,0
868143,0
868144,0
868145,1
868146,0
868147,0
868148,0
868149,1
868150,0
868151,0
868152,0
868153,0
868154,0
868155,0
868156,0
868157,0
868158,0
868159,0
868160,0
868161,0
868162,0
868163,0
868164,0
868165,0
868166,0
868167,0
868168,0
868169,0
868170,0
868171,0
868172,0
868173,0
868174,0
868175,0
868176,0
868177,0
868178,0
868179,0
868180,1
868181,0
868182,0
868183,0
868184,0
868185,0
868186,0
868187,1
868188,0
868189,0
868190,0
868191,0
868192,0
868193,0
868194,1
868195,0
868196,0
868197,0
868198,0
868199,0
868200,0
868201,0
868202,1
868203,0
868204,1
868205,1
868206,1
868207,1
868208,0
868209,0
868210,0
868211,0
868212,0
868213,0
868214,0
868215,0
868216,1
868217,0
868218,1
868219,0
868220,0
868221,0
868222,1
868223,1
868224,1
868225,1
868226,0
868227,0
868228,0
868229,0
868230,0
868231,0
868232,0
868233,0
868234,0
868235,0
868236,0
868237,0
868238,1
868239,0
868240,0
868241,0
868242,0
868243,1
868244,0
868245,0
868246,0
868247,0
868248,1
868249,0
868250,0
868251,0
868252,0
868253,0
868254,1
868255,0
868256,0
868257,0
868258,0
868259,0
868260,0
868261,0
868262,0
868263,0
868264,1
868265,0
868266,1
868267,1
868268,1
868269,0
868270,0
868271,1
868272,0
868273,0
868274,0
868275,0
868276,0
868277,0
868278,0
868279,0
868280,0
868281,0
868282,0
868283,0
868284,0
868285,1
868286,0
868287,0
868288,0
868289,1
868290,1
868291,1
868292,0
868293,0
